Absolute URL,Name,ID,Ingredients
https://www.traderjoes.com/home/products/pdp/teriyaki-mushroom-mini-bao-buns-076541,Teriyaki Mushroom Mini Bao Buns,teriyaki-mushroom-mini-bao-buns-076541,"BAO BUN (WHEAT FLOUR, WATER, CORNSTARCH, SUGAR, SOYBEAN OIL, YEAST, LEAVENING [SODIUM BICARBONATE, SODIUM ACID PYROPHOSPHATE, TAPIOCA STARCH, MONOCALCIUM PHOSPHATE], SALT)
FILLING (KING OYSTER MUSHROOM, SHIITAKE MUSHROOM, OYSTER MUSHROOM, CARROT, ONION, SPRING ONION, WHEAT FLOUR, MISO TERIYAKI SEASONING [SUGAR, SOYBEAN POWDER, MALTODEXTRIN, VINEGAR POWDER, SALT, GINGER, BLACK PEPPER, GARLIC POWDER, CARAMEL COLOR], GINGER, SESAME OIL, SOYBEAN OIL, SUGAR, SOY SAUCE [WATER, SOYBEAN, WHEAT FLOUR, SALT], GARLIC)
CONTAINS SOY, SESAME, WHEAT."
https://www.traderjoes.com/home/products/pdp/dark-chocolate-covered-caramels-079212,Dark Chocolate Covered Caramels,dark-chocolate-covered-caramels-079212,"CARAMEL (CORN SYRUP, SWEETENED CONDENSED MILK [MILK, SUGAR], HEAVY CREAM, BUTTER [SWEET CREAM, SALT], INVERT SUGAR SYRUP, BROWN SUGAR, SUGAR, SALT, SOY LECITHIN [EMULSIFIER], VANILLA EXTRACT [WATER, ETHYL ALCOHOL, VANILLA BEAN EXTRACTIVES])
DARK CHOCOLATE (UNSWEETENED CHOCOLATE, SUGAR, COCOA BUTTER, SOY LECITHIN [EMULSIFIER], NATURAL VANILLA FLAVOR)
CONTAINS MILK, SOY.
MAY CONTAIN EGG, WHEAT."
https://www.traderjoes.com/home/products/pdp/beef-new-york-strip-steak-056224,Beef New York Strip Steak,beef-new-york-strip-steak-056224,BEEF
https://www.traderjoes.com/home/products/pdp/beef-filet-mignon-steak-056226,Beef Filet Mignon Steak,beef-filet-mignon-steak-056226,BEEF
https://www.traderjoes.com/home/products/pdp/european-grains-seeds-bread-078717,European Grains & Seeds Bread,european-grains-seeds-bread-078717,"WATER, SOURDOUGH (WATER, WHOLEGRAIN RYE FLOUR), RYE FLOUR, FLAXSEED, WHEAT FLOUR, WHOLEGRAIN RYE FLOUR, SUNFLOWER SEEDS, RYE FLAKES, WHEAT BRAN, 2% OR LESS OF CARAMELIZED SUGAR SYRUP, SALT, FERMENTED WHEAT FLOUR, DRIED RYE SOURDOUGH STARTER (WHOLEGRAIN RYE FLOUR, SOURDOUGH CULTURE), YEAST, POTATO STARCH, SUNFLOWER OIL.
CONTAINS WHEAT."
https://www.traderjoes.com/home/products/pdp/gluten-free-oatmeal-coconut-cookies-078927,Gluten Free Oatmeal Coconut Cookies,gluten-free-oatmeal-coconut-cookies-078927,"ROLLED OATS, BROWN SUGAR, BUTTER (CREAM [MILK], NATURAL FLAVOR), BROWN RICE FLOUR, SUGAR, EGG, COCONUT FLAKES, RAISINS (RAISINS, SUNFLOWER OIL), TAPIOCA FLOUR, SWEET RICE FLOUR, BROWN RICE SYRUP, ENZYMES, BAKING SODA, SEA SALT, XANTHAN GUM, NATURAL FLAVOR.
CONTAINS MILK, EGG, COCONUT."
https://www.traderjoes.com/home/products/pdp/medium-green-ripe-pitted-olives-079289,Medium Green Ripe Pitted Olives,medium-green-ripe-pitted-olives-079289,"MANZANILLA OLIVES
WATER
SEA SALT
ZINC CHLORIDE (TO STABILIZE COLOR)
CAUTION: MAY CONTAIN PITS OR PIT FRAGMENTS."
https://www.traderjoes.com/home/products/pdp/organic-concord-grape-jelly-080147,Organic Concord Grape Jelly,organic-concord-grape-jelly-080147,"ORGANIC SUGAR
ORGANIC CONCORD GRAPE JUICE FROM CONCENTRATE (WATER, ORGANIC CONCORD GRAPE JUICE CONCENTRATE)
CITRIC ACID (ACIDIFIER)
FRUIT PECTIN
SODIUM CITRATE"
https://www.traderjoes.com/home/products/pdp/strawberry-hold-the-cone-mini-ice-cream-cones-079744,Strawberry Hold the Cone! Mini Ice Cream Cones,strawberry-hold-the-cone-mini-ice-cream-cones-079744,"STRAWBERRY ICE CREAM (MILK, CREAM, CANE SUGAR, CONDENSED SKIM MILK, STRAWBERRY PUREE, EGG YOLK, WHEY, NATURAL FLAVOR, CITRIC ACID [ACIDULANT], GUAR GUM, CAROB BEAN GUM, CARRAGEENAN)
MINI CONE (UNBLEACHED WHEAT FLOUR, CANE SUGAR, SOYBEAN OIL, SOY LECITHIN, SALT)
CONFECTIONERY COATING (CANE SUGAR, COCONUT OIL, UNSWEETENED CHOCOLATE, COCOA POWDER PROCESSED WITH ALKALI, COCOA BUTTER, SOY LECITHIN [EMULSIFIER], MILK, VANILLA EXTRACT)
STRAWBERRY PUREE (STRAWBERRIES, CANE SUGAR, WATER, CORNSTARCH, NATURAL FLAVOR, VEGETABLE JUICE FOR COLOR, CITRIC ACID [ACIDULANT])
COCONUT OIL.
CONTAINS MILK, EGG, SOY, WHEAT."
https://www.traderjoes.com/home/products/pdp/chicken-mole-079863,Chicken Mole,chicken-mole-079863,"BONELESS SKINLESS CHICKEN LEG MEAT, WATER, ONION, SUGAR, PASILLA CHILE PEPPER, DICED TOMATOES IN JUICE (TOMATOES, TOMATO JUICE, SEA SALT, CALCIUM CHLORIDE, CITRIC ACID [ACIDIFIER]), CONTAINS 2% OR LESS OF SAFFLOWER OIL, CHILE PEPPER BLEND (CHILI PEPPER, GUAJILLO CHILE PEPPERS), GARLIC, CORNSTARCH, SEA SALT, BLACK PEPPER, ONION POWDER, CORIANDER, GROUND CINNAMON."
https://www.traderjoes.com/home/products/pdp/organic-sri-lankan-curry-rice-075259,Organic Sri Lankan Curry & Rice,organic-sri-lankan-curry-rice-075259,"ORGANIC COOKED SEASONED RICE PACKET (ORGANIC RICE, WATER, ORGANIC PARSLEY, ORGANIC CURRY LEAVES, ORGANIC NATURAL FLAVOR, ORGANIC COCONUT OIL, ORGANIC BLACK PEPPER, ORGANIC CUMIN SEED, ORGANIC CINNAMON, ORGANIC TURMERIC POWDER, ORGANIC CARDAMOM, SEA SALT)
ORGANIC SAUCE PACKET (ORGANIC COCONUT MILK, WATER, ORGANIC ONIONS, ORGANIC GARLIC, ORGANIC GINGER, ORGANIC CORIANDER, ORGANIC CUMIN SEED, ORGANIC CURRY LEAVES, ORGANIC TURMERIC POWDER, SEA SALT, ORGANIC CINNAMON, ORGANIC BLACK PEPPER, ORGANIC CARDAMOM)
ORGANIC CASHEW PACKET (ORGANIC CASHEWS)
CONTAINS CASHEW, COCONUT."
https://www.traderjoes.com/home/products/pdp/crispy-potato-poblano-pepper-tacos-075848,Crispy Potato & Poblano Pepper Tacos,crispy-potato-poblano-pepper-tacos-075848,"FILLING (MASHED POTATOES [POTATOES, WATER], POBLANO PEPPERS, WATER, SALT, PALM OIL, CUMIN POWDER, ONION POWDER, BLACK PEPPER, GARLIC POWDER)
CORN TORTILLA (WATER, ENRICHED CORN MEAL [WHITE CORN, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, TRACE OF LIME])
PALM OIL
MAY CONTAIN MILK, EGG, WHEAT."
https://www.traderjoes.com/home/products/pdp/spicy-chicken-nuggets-078222,Spicy Chicken Nuggets,spicy-chicken-nuggets-078222,"BONELESS SKINLESS CHICKEN BREAST WITH RIB MEAT, WHEAT FLOUR, WATER, RICE FLOUR, CONTAINS 2% OR LESS OF DISTILLED WHITE VINEGAR, SALT, BLACK PEPPER, RED PEPPER, WHITE PEPPER, WHEAT GLUTEN, YEAST EXTRACT, YELLOW CORN FLOUR, SUGAR, HOT SAUCE (CAYENNE PEPPER, DISTILLED WHITE VINEGAR, SALT, GARLIC POWDER), GARLIC POWDER, ONION POWDER, EXTRACTIVES OF PAPRIKA (COLOR), YEAST, CANOLA OIL, MALTODEXTRIN, NATURAL FLAVOR.
BREADING SET IN SOYBEAN OIL.
CONTAINS WHEAT."
https://www.traderjoes.com/home/products/pdp/sliced-bresaola-uncured-beef-prosciutto-080342,Sliced Bresaola Uncured Beef Prosciutto,sliced-bresaola-uncured-beef-prosciutto-080342,"BEEF, SEA SALT, CONTAINS 2% OR LESS OF CULTURED CELERY POWDER, SUGAR, CHERRY POWDER, WHITE PEPPER, BLACK PEPPER, GROUND NUTMEG, GROUND CLOVE, LACTIC ACID STARTER CULTURE."
https://www.traderjoes.com/home/products/pdp/hot-honey-mustard-dressing-080152,Hot Honey Mustard Dressing,hot-honey-mustard-dressing-080152,"CANOLA OIL, DIJON MUSTARD (DISTILLED VINEGAR, WATER, MUSTARD SEED, SEA SALT, WHITE WINE, CITRIC ACID [ACIDULANT], TURMERIC [COLOR], SPICES), HONEY, WATER, LEMON JUICE, BROWN SUGAR, CRUSHED RED PEPPER, SALT, CULTURED DEXTROSE (TO PRESERVE), CAYENNE PEPPER, XANTHAN GUM."
https://www.traderjoes.com/home/products/pdp/creamy-dreamy-hummus-080337,Creamy Dreamy Hummus,creamy-dreamy-hummus-080337,"WATER
CHICKPEAS
TAHINI (PUREED SESAME SEEDS)
SEA SALT
DEHYDRATED GARLIC
CITRIC ACID (ACIDIFIER)
GUAR GUM.
CONTAINS SESAME."
https://www.traderjoes.com/home/products/pdp/cookies-creme-pretzel-slims-076261,Cookies & Crème Pretzel Slims,cookies-creme-pretzel-slims-076261,"WHITE CONFECTIONARY COATING (SUGAR, PALM KERNEL OIL, NONFAT MILK POWDER, WHOLE MILK POWDER, WHEY POWDER, PALM OIL, SOY LECITHIN, NATURAL VANILLA FLAVOR)
PRETZEL SLIMS (UNBLEACHED ENRICHED FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], SUGAR, SALT, MALTED BARLEY EXTRACT, SODIUM BICARBONATE, SODIUM HYDROXIDE [PROCESSING AID])
JOE-JOE'S COOKIE BITS (UNBLEACHED ENRICHED FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, FOLIC ACID], SUGAR, SOYBEAN OIL, COCOA PROCESSED WITH ALKALI, CONTAINS 2% OR LESS OF BAKING SODA, AMMONIUM BICARBONATE, INVERT SUGAR, SEA SALT, SOY LECITHIN [EMULSIFIER], NATURAL FLAVORS, COCOA POWDER, COFFEE POWDER)
DARK CHOCOLATEY DRIZZLE (SUGAR, PALM KERNEL AND PALM OIL, COCOA POWDER, COCOA PROCESSED WITH ALKALI, WHEY POWDER, SOY LECITHIN [EMULSIFIER], NATURAL VANILLA FLAVOR)
CONTAINS MILK, SOY, WHEAT.
MAY CONTAIN EGG, PEANUT, ALMOND, CASHEW, COCONUT, PECAN."
https://www.traderjoes.com/home/products/pdp/wild-nova-style-smoked-sockeye-salmon-078841,Wild Nova Style Smoked Sockeye Salmon,wild-nova-style-smoked-sockeye-salmon-078841,"SOCKEYE SALMON
SALT"
https://www.traderjoes.com/home/products/pdp/shredded-pepper-jack-cheese-blend-093848,Shredded Pepper Jack Cheese Blend,shredded-pepper-jack-cheese-blend-093848,"MONTEREY JACK CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, MICROBIAL ENZYME), MONTEREY JACK CHEESE WITH JALAPENO PEPPERS (PASTEURIZED MILK, RED JALAPENO PEPPERS, GREEN JALAPENO PEPPERS, CHEESE CULTURE, SALT, MICROBIAL ENZYME), MONTEREY JACK CHEESE WITH JALAPENO AND HABANERO PEPPERS (PASTEURIZED MILK, RED JALAPENO PEPPERS, GREEN JALAPENO PEPPERS, HABANERO PEPPERS, CHEESE CULTURE, SALT, MICROBIAL ENZYME), ANTI-CAKING AGENT (POTATO STARCH, TAPIOCA STARCH, NATAMYCIN [MOLD INHIBITOR]).
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/sweet-mustard-dill-sauce-078680,Sweet Mustard Dill Sauce,sweet-mustard-dill-sauce-078680,"WATER, CANOLA OIL, SUGAR, MUSTARD FLOUR, SEASONED VINEGAR (DISTILLED VINEGAR, NATURAL FLAVORS), CONTAINS 2% OR LESS OF SALT, CANE MOLASSES, DILL, GINGER, NUTMEG, CINNAMON, CAYENNE PEPPER, CLOVE POWDER, TURMERIC EXTRACT."
https://www.traderjoes.com/home/products/pdp/butter-with-parmesan-garlic-herb-079481,"Butter with Parmesan, Garlic & Herb",butter-with-parmesan-garlic-herb-079481,"BUTTER (CREAM, SALT), PARMESAN CHEESE (PASTEURIZED PART SKIM MILK, SALT, CHEESE CULTURE, MICROBIAL ENZYME), GARLIC, LEMON JUICE, SHALLOTS, DISTILLED WHITE VINEGAR, DRIED GARLIC, BLACK PEPPER, SALT, CORNSTARCH, PARSLEY.
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/organic-grass-fed-top-sirloin-steak-079910,Organic Grass Fed Top Sirloin Steak,organic-grass-fed-top-sirloin-steak-079910,ORGANIC BEEF
https://www.traderjoes.com/home/products/pdp/organic-grass-fed-tenderloin-steak-079785,Organic Grass Fed Tenderloin Steak,organic-grass-fed-tenderloin-steak-079785,ORGANIC BEEF
https://www.traderjoes.com/home/products/pdp/organic-grass-fed-ny-strip-steak-boneless-079783,Organic Grass Fed NY Strip Steak Boneless,organic-grass-fed-ny-strip-steak-boneless-079783,ORGANIC BEEF
https://www.traderjoes.com/home/products/pdp/organic-grass-fed-ribeye-steak-boneless-079782,Organic Grass Fed Ribeye Steak Boneless,organic-grass-fed-ribeye-steak-boneless-079782,ORGANIC BEEF
https://www.traderjoes.com/home/products/pdp/caesar-salad-dip-079955,Caesar Salad Dip,caesar-salad-dip-079955,"ROMAINE LETTUCE, SOUR CREAM (CULTURED PASTEURIZED CREAM), MAYONNAISE (CANOLA OIL, EGG YOLKS, WATER, HONEY, DISTILLED VINEGAR, EGG, CONTAINS 2% OR LESS OF SALT, SPICE, LEMON JUICE CONCENTRATE), PARMESAN CHEESE (CULTURED MILK, SALT, ANIMAL RENNET), LEMON JUICE, ANCHOVY PASTE (ANCHOVIES, SALT, OLIVE OIL, ACETIC ACID), GARLIC, DIJON MUSTARD (DISTILLED VINEGAR, WATER, MUSTARD SEED, SALT, WHITE WINE, CITRIC ACID [ACIDULANT], TURMERIC [COLOR], SPICES), WORCESTERSHIRE STYLE SAUCE (WATER, DISTILLED VINEGAR, TAMARI SOY SAUCE [WATER, SOYBEANS, SALT], SUGAR, SALT, GARLIC POWDER, ONION POWDER, SPICES), BLACK PEPPER.
CONTAINS MILK, EGG, SOY, ANCHOVY."
https://www.traderjoes.com/home/products/pdp/whipt-plant-based-dairy-free-whipped-coconut-081188,Whipt™ Plant Based Dairy Free Whipped Coconut,whipt-plant-based-dairy-free-whipped-coconut-081188,"*Product details/images for convenience only. Please review packaging in-store for current details.
CONTAINS COCONUT, COCONUT."
https://www.traderjoes.com/home/products/pdp/vegetable-root-chips-078301,Vegetable Root Chips,vegetable-root-chips-078301,"ROOT VEGETABLE BLEND (SWEET POTATO, CASSAVA, TARO)
SUNFLOWER OIL
VEGETABLE JUICE (COLOR)
SEA SALT"
https://www.traderjoes.com/home/products/pdp/mini-mushroom-tartelettes-079108,Mini Mushroom Tartelettes,mini-mushroom-tartelettes-079108,"DOUGH (UNBLEACHED ENRICHED FLOUR [WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], BUTTER [PASTEURIZED CREAM], CREAM CHEESE [PASTEURIZED CULTURED MILK AND CREAM, SALT, STABILIZERS {GUAR GUM, CAROB BEAN GUM}], WATER, SALT, DISTILLED VINEGAR)
FILLING (WHITE MUSHROOMS, CREAM CHEESE [PASTEURIZED CULTURED MILK AND CREAM, SALT, STABILIZERS {GUAR GUM, CAROB BEAN GUM}], PARMESAN CHEESE [PASTEURIZED PART SKIM COW'S MILK, CHEESE CULTURES, SALT, MICROBIAL ENZYME], SHALLOTS, DRIED SHIITAKE MUSHROOM, MUSHROOM BASE [MUSHROOMS, SALT, BUTTER {PASTEURIZED CREAM, SALT}, DEXTROSE, WHEAT FLOUR, GARLIC POWDER, ONION POWDER, CARAMEL COLOR], GARLIC, RICOTTA CHEESE [PASTEURIZED MILK, DISTILLED VINEGAR, SALT], GREEN ONIONS, BUTTER [PASTEURIZED CREAM], CANOLA OIL, EGGS, GROUND THYME, PORCINI MUSHROOM POWDER)
TOPPING (PARMESAN CHEESE [PASTEURIZED PART SKIM COW'S MILK, CHEESE CULTURES, SALT, MICROBIAL ENZYME], GROUND THYME).
CONTAINS MILK, EGG, WHEAT."
https://www.traderjoes.com/home/products/pdp/garlic-gondolas-076022,Garlic Gondolas,garlic-gondolas-076022,"DOUGH (WHEAT FLOUR, WATER, SALT, SUGAR, MALTED WHEAT FLOUR, YEAST, SUNFLOWER OIL)
GARLIC SAUCE (GARLIC PUREE, BUTTER [PASTEURIZED CREAM], SUNFLOWER OIL, MIX GRATED CHEESE [MILK, SALT, MICROBIAL ENZYMES], WATER, PARSLEY, MONO- AND DIGLYCERIDES OF FATTY ACIDS, SALT)
CONTAINS MILK, WHEAT.
MAY CONTAIN SOY."
https://www.traderjoes.com/home/products/pdp/chao-tom-077102,Chao Tôm,chao-tom-077102,"COOKED SHRIMP (SHRIMP, WATER, SALT, SODIUM BICARBONATE, CITRIC ACID [ACIDIFIER], SODIUM CITRATE), WATER CHESTNUT, SOYBEAN OIL, TAPIOCA STARCH, GREEN BEANS, LEMONGRASS, SPRING ONION, JICAMA, CANE SUGAR, GINGER, GARLIC, RED CHILI PEPPER, SALT, SESAME OIL, RICE VINEGAR, BLACK PEPPER.
CONTAINS SESAME, CRUSTACEAN SHELLFISH (SHRIMP).
MAY CONTAIN WHEAT, TREE NUT (COCONUT), FISH (BASA)."
https://www.traderjoes.com/home/products/pdp/olive-tapenade-hummus-079901,Olive Tapenade Hummus,olive-tapenade-hummus-079901,"WATER, CHICKPEAS, TAHINI (PUREED SESAME SEEDS), MANZANILLA OLIVES (OLIVES, WATER, PIMENTO, SALT, CALCIUM CHLORIDE, LACTIC ACID, SODIUM ALGINATE, GUAR GUM), BLACK OLIVES (BLACK OLIVES, WATER, SALT, FERROUS GLUCONATE [COLOR]), DEHYDRATED GARLIC, EXTRA VIRGIN OLIVE OIL, CITRIC ACID (ACIDIFIER), LEMON JUICE, GARLIC, SUNFLOWER OIL, THYME, CAPERS (CAPERS, WATER, SALT, DISTILLED VINEGAR, CITRIC ACID [ACIDIFIER]), SEA SALT, GUAR GUM.
CONTAINS SESAME."
https://www.traderjoes.com/home/products/pdp/walkers-milk-chocolate-salted-caramel-shortbread-079841,Walker's Milk Chocolate Salted Caramel Shortbread,walkers-milk-chocolate-salted-caramel-shortbread-079841,*Product details/images for convenience only. Please review packaging in-store for current details.
https://www.traderjoes.com/home/products/pdp/italian-confetti-almonds-078889,Italian Confetti Almonds,italian-confetti-almonds-078889,"SUGAR
ALMOND
RICE STARCH
MALTODEXTRIN
GUM ARABIC
NATURAL FLAVOR
CALCIUM CARBONATE (COLOR)
CONTAINS ALMOND.
MAY CONTAIN PEANUT, CASHEW, HAZELNUT, PECAN, PISTACHIO, WALNUT."
https://www.traderjoes.com/home/products/pdp/manchego-cheese-033331,Manchego Cheese,manchego-cheese-033331,"PASTEURIZED SHEEP'S MILK
SALT
CHEESE CULTURES (MILK)
ANIMAL RENNET
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/cotswold-double-gloucester-cheese-087175,Cotswold Double Gloucester Cheese,cotswold-double-gloucester-cheese-087175,"PASTEURIZED MILK
REHYDRATED MINCED ONIONS
SALT
CHEESE CULTURES
FREEZE DRIED CHIVES
ANNATTO EXTRACT (FOR COLOR)
MICROBIAL RENNET
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/strained-thick-creamy-greek-yogurt-plain-078900,Strained Thick & Creamy Greek Yogurt Plain,strained-thick-creamy-greek-yogurt-plain-078900,"PASTEURIZED SKIM MILK
PASTEURIZED CREAM
LIVE AND ACTIVE CULTURES (STREPTOCOCCUS THERMOPHILUS , LACTOBACILLUS BULGARICUS, L. ACIDOPHILUS, BIFIDUS, L. PARACASEI).
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/crispy-shiitake-mushrooms-076569,Crispy Shiitake Mushrooms,crispy-shiitake-mushrooms-076569,"SHIITAKE MUSHROOMS, WATER, SOYBEAN OIL, WHEAT FLOUR, MODIFIED CASSAVA STARCH, CORNSTARCH, POTATO STARCH, CORN GRITS, CASSAVA STARCH, SALT, SUGAR, RICE FLOUR, DISODIUM DIPHOSPHATE, PALM OIL, SODIUM BICARBONATE, SAFFLOWER OIL, YEAST EXTRACT, MONOGLYCERIDES, SUNFLOWER OIL.
CONTAINS WHEAT."
https://www.traderjoes.com/home/products/pdp/vanilla-cream-yogurt-079506,Vanilla & Cream Yogurt,vanilla-cream-yogurt-079506,"PASTEURIZED MILK, WATER, SUGAR, CREAM, MODIFIED CORNSTARCH, WHEY PROTEIN CONCENTRATE, NATURAL FLAVOR, MODIFIED TAPIOCA STARCH, CITRIC ACID (ACIDIFIER), CARAMEL COLOR, LIVE AND ACTIVE CULTURES (BIFIDOBACTERIUM LACTIS, LACTOBACILLUS ACIDOPHILUS, L. BULGARICUS, L. PARACASEI, STREPTOCOCCUS THERMOPHILUS).
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/raspberries-cream-yogurt-079511,Raspberries & Cream Yogurt,raspberries-cream-yogurt-079511,"PASTEURIZED MILK, SUGAR, WATER, CREAM, RASPBERRY PUREE, MODIFIED CORNSTARCH, WHEY PROTEIN CONCENTRATE, NATURAL FLAVOR, CITRIC ACID (ACIDIFIER), FRUIT AND VEGETABLE JUICE (COLOR), LIVE AND ACTIVE CULTURES (BIFIDOBACTERIUM LACTIS, LACTOBACILLUS ACIDOPHILUS, L. BULGARICUS, L. PARACASEI, STREPTOCOCCUS THERMOPHILUS).
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/meyer-lemon-cream-yogurt-079508,Meyer Lemon & Cream Yogurt,meyer-lemon-cream-yogurt-079508,"PASTEURIZED MILK, SUGAR, WATER, CREAM, MODIFIED CORNSTARCH, MEYER LEMON JUICE CONCENTRATE, WHEY PROTEIN CONCENTRATE, NATURAL FLAVOR, TURMERIC [COLOR], SODIUM CITRATE, LIVE AND ACTIVE CULTURES (BIFIDOBACTERIUM LACTIS, LACTOBACILLUS ACIDOPHILUS, L. BULGARICUS, L. PARACASEI, STREPTOCOCCUS THERMOPHILUS).
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/blueberries-cream-yogurt-079507,Blueberries & Cream Yogurt,blueberries-cream-yogurt-079507,"PASTEURIZED MILK, SUGAR, WATER, CREAM, MODIFIED CORNSTARCH, BLUEBERRY PUREE, NATURAL FLAVOR, WHEY PROTEIN CONCENTRATE, FRUIT AND VEGETABLE JUICE (COLOR), CITRIC ACID (ACIDIFIER), LIVE AND ACTIVE CULTURES (BIFIDOBACTERIUM LACTIS, LACTOBACILLUS ACIDOPHILUS, LACTOBACILLUS BULGARICUS, LACTOBACILLUS PARACASEI, STREPTOCOCCUS THERMOPHILUS ).
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/cherry-tomatoes-on-the-vine-070500,Cherry Tomatoes on the Vine,cherry-tomatoes-on-the-vine-070500,*Product details/images for convenience only. Please review packaging in-store for current details.
https://www.traderjoes.com/home/products/pdp/pink-lady-apple-chips-079722,Pink Lady Apple Chips,pink-lady-apple-chips-079722,"PINK LADY APPLES
CANOLA OIL
TAPIOCA SYRUP
CANE SUGAR
CINNAMON
MALTODEXTRIN
NATURAL FLAVOR
CITRIC ACID (ACIDULANT)."
https://www.traderjoes.com/home/products/pdp/pizza-ranch-salad-kit-080125,Pizza Ranch Salad Kit,pizza-ranch-salad-kit-080125,"SALAD (ROMAINE LETTUCE, PIZZA SEASONED FOUR CHEESE CRISP CRUMBLES [PARMESAN, ROMANO, ASIAGO & FONTINA CHEESE BLEND {PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES (ANIMAL ENZYME, MICROBIAL ENZYME), POWDERED CELLULOSE (ANTI-CAKING AGENT)}, SEASONING {TOMATO POWDER, ONION POWDER, SUGAR, GARLIC POWDER, MALTODEXTRIN, SPICES, NATURAL FLAVORS, CHILI PEPPER, PAPRIKA OLEORESIN (COLOR)}], RED CABBAGE, CARROT, HERB SEASONED FLAT BREAD STRIPS [WHEAT FLOUR, WATER, PALM SHORTENING, SALT, YEAST, SUNFLOWER OIL, DRIED ONIONS, GARLIC, MALTODEXTRIN, SPICES, DRIED TOMATO, NATURAL FLAVOR, DRIED CARROTS, PARSLEY, DRIED CELERY, PAPRIKA, ASCORBIC ACID {TO PRESERVE}], PAMESAN CHEESE [PARMESAN {PASTEURIZED MILK, CHEESE CULTURE, SALT, MICROBIAL ENZYME, POWDERED CELLULOSE (ANTI-CAKING AGENT)}])
PIZZA SEASONED RANCH DRESSING (CANOLA OIL, WATER, DISTILLED VINEGAR, BUTTERMILK, EGG YOLKS, SALT, CONTAINS 2% OR LESS OF SUGAR, DEHYDRATED ONION, SPICES, TOMATO POWDER, DEHYDRATED GARLIC, YEAST EXTRACT, DRIED DEHRDRATED TOMATO, XANTHAN GUM, LEMON JUICE CONCENTRATE, ANNATTO EXTRACT AND PAPRIKA OLEORESIN [COLOR], NATURAL FLAVORS, CITRIC ACID (ACIDIFIER), WHEY, PARMESAN CHEESE [PASTEURIZED MILK, SALT, CHEESE CULTURES, MICROBIAL ENZYME])
CONTAINS MILK, EGG, WHEAT."
https://www.traderjoes.com/home/products/pdp/spicy-farfalle-pasta-with-italian-chicken-sausage-078523,Spicy Farfalle Pasta with Italian Chicken Sausage,spicy-farfalle-pasta-with-italian-chicken-sausage-078523,"CRUSHED TOMATOES, COOKED FARFALLE PASTA (WATER, ENRICHED MACARONI PRODUCT [DURUM WHEAT SEMOLINA, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], CANOLA OIL), COOKED ITALIAN CHICKEN SAUSAGE CRUMBLE (CHICKEN, WATER, SALT, SPICES, SUGAR, GARLIC POWDER, ONION POWDER, VINEGAR POWDER), PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, LIPASE, MICROBIAL ENZYME), ONION, GARLIC, EXTRA VIRGIN OLIVE OIL, WHEAT STARCH, SUGAR, SALT, BASIL, CRUSHED CHILI PEPPERS, BLACK PEPPER.
CONTAINS MILK, WHEAT."
https://www.traderjoes.com/home/products/pdp/white-queso-dip-079820,White Queso Dip,white-queso-dip-079820,"PASTEURIZED PROCESSED WHITE CHEDDAR CHEESE (CHEDDAR CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, MICROBIAL ENZYMES], CREAM, WATER, CITRIC ACID [ACIDIFIER], SALT), WATER, HEAVY CREAM, MILK (MILK, VITAMIN D3), JALAPENO PEPPERS, RED BELL PEPPERS (RED BELL PEPPERS, WATER, CITRIC ACID [TO PRESERVE]), CONTAINS 2% OR LESS OF CORNSTARCH, GREEN BELL PEPPERS, CULTURED NONFAT DRY MILK POWDER, ONIONS, LACTIC ACID POWDER (LACTIC ACID, CALCIUM LACTATE), XANTHAN GUM, SEA SALT, ONION POWDER, SODIUM CITRATE.
CONTAINS MILK."
https://www.traderjoes.com/home/products/pdp/very-berry-granola-078977,Very Berry Granola,very-berry-granola-078977,"ROLLED OATS, CANE SUGAR, BROWN RICE MEAL, INVERT SUGAR SYRUP, CANOLA OIL, SWEETENED DRIED BLUEBERRIES (BLUEBERRIES, CANE SUGAR, SUNFLOWER OIL), BROWN RICE SYRUP, DRIED STRAWBERRIES, NATURAL FLAVORS, SEA SALT."
